Green,PLA,136.27,806.86,2027.17,264.3,1160.02,585.05,64.82,189.48,355.83,249.74,317.8,23.19,93.42,108.18,224.68,610.64,47.25,32.71
Green,PLA,132.17,805.89,2025.3,272.2,1159.24,604.22,67.12,196.11,369.1,250.22,308.51,23.65,96.67,112.31,227.4,628.63,47.25,33.64
Green,PLA,128.88,805.89,2026.24,271.33,1160.02,602.09,66.54,195,369.1,250.22,300.25,23.65,95.04,109.83,220.15,598.27,47.25,32.71
Green,PLA,128.06,808.8,2040.28,277.47,1181.88,614.87,64.25,192.79,424.59,246.88,238.35,23.65,82.86,94.96,147.67,346.36,46.61,33.64
Green,PLA,146.12,810.74,2050.58,277.47,1199.83,616.29,60.81,184.51,454.74,240.19,198.11,23.19,73.11,81.75,114.15,218.16,45.97,32.71
Red,PLA,213.44,893.27,2218.19,241.47,1140.5,599.25,49.33,161.86,562.09,238.76,1022.52,23.19,177.9,151.94,137.71,244.03,46.61,32.71
Red,PLA,174.86,894.24,2225.68,264.3,1140.5,653.21,55.64,180.64,598.28,243.54,1127.76,25.51,229.89,180.84,145.86,329.5,47.25,35.51
Red,PLA,173.21,896.18,2231.29,252.01,1140.5,621.97,52.2,170.7,576.57,244.01,1095.78,24.11,202.27,165.16,146.77,280.02,47.25,33.64
Red,PLA,168.29,897.15,2235.04,251.13,1140.5,618.42,51.63,169.59,572.95,244.49,1106.09,24.11,199.02,162.68,147.67,273.27,47.25,33.64
Red,PLA,165,898.13,2237.85,251.13,1140.5,618.42,52.2,171.25,572.95,244.49,1081.33,24.11,203.08,165.98,146.77,287.89,47.25,33.64
Red,PLA,169.93,898.13,2237.85,244.98,1140.5,601.38,51.06,165.72,556.06,244.49,1153.56,23.65,199.02,163.5,147.67,293.51,47.25,34.58
Red,PLA,169.11,899.1,2240.66,243.23,1140.5,597.83,50.48,164.62,552.44,244.49,1154.59,23.19,196.58,160.2,147.67,275.52,47.25,32.71
Red,PLA,173.21,919.49,2256.58,257.28,1167.83,607.77,51.63,172.35,566.92,254.52,1110.22,23.65,194.15,162.68,145.86,285.64,47.25,34.58
Red,PLA,173.21,913.66,2254.7,260.79,1159.24,624.81,52.78,175.12,582.6,251.65,1074.11,24.11,199.02,164.33,146.77,274.39,47.25,33.64
Red,PLA,171.57,907.83,2254.7,253.76,1149.87,622.68,52.2,171.25,575.36,247.36,1096.81,24.11,201.46,165.16,146.77,277.77,47.25,33.64
Red,PLA,171.57,907.83,2257.51,251.13,1148.31,617,51.63,169.04,569.33,246.4,1103,23.65,199.02,164.33,146.77,276.64,47.25,33.64
Red,PLA,157.62,906.86,2254.7,250.25,1147.53,615.58,52.2,171.8,581.39,247.36,1037.99,23.65,185.21,158.55,144.05,251.9,47.25,33.64
Red,PLA,146.12,907.83,2255.64,245.86,1147.53,603.51,52.2,169.59,562.09,250.22,1115.38,23.19,194.15,161.85,150.39,272.14,47.25,32.71
Red,PLA,144.48,907.83,2257.51,251.13,1147.53,616.29,53.92,174.56,566.92,252.13,1115.38,23.65,207.96,169.28,153.11,296.88,47.89,33.64
Red,PLA,146.12,908.81,2256.58,251.13,1146.75,617,55.07,177.33,559.68,253.09,1153.56,24.11,218.52,174.24,157.64,321.62,47.89,34.58
Red,PLA,146.12,908.81,2258.45,252.89,1148.31,620.55,54.5,176.22,559.68,253.56,1179.35,24.11,220.14,175.06,159.45,318.25,47.89,33.64
Red,PLA,146.94,908.81,2258.45,247.62,1148.31,607.06,53.35,171.8,548.83,252.61,1191.73,23.65,208.77,167.63,156.73,298.01,47.89,32.71
Red,PLA,146.94,908.81,2259.38,252.01,1149.09,618.42,53.92,174.01,562.09,252.13,1132.92,24.11,208.77,169.28,153.11,294.64,47.89,33.64
Red,PLA,151.87,909.78,2260.32,254.64,1149.87,622.68,53.35,174.01,569.33,250.22,1085.46,24.11,200.64,166.81,148.58,280.02,47.25,33.64
Red,PLA,160.08,909.78,2260.32,246.74,1149.87,604.22,51.63,168.49,558.48,247.83,1030.77,23.19,187.65,159.37,140.42,263.15,47.25,32.71
Red,PLA,168.29,909.78,2261.26,246.74,1150.65,603.51,51.06,167.38,562.09,247.36,1025.61,22.72,177.09,154.42,140.42,247.4,46.61,32.71
Red,PLA,188.81,911.72,2263.13,252.89,1152.21,618.42,52.2,172.35,580.19,245.45,929.65,23.65,174.65,154.42,136.8,242.91,46.61,33.64
Red,PLA,199.48,912.69,2265,253.76,1152.99,618.42,51.63,171.8,581.39,244.49,915.21,23.65,171.4,152.77,135.89,238.41,46.61,33.64
Red,PLA,215.9,912.69,2265,270.45,1153.78,659.6,53.92,179.54,618.79,243.06,921.4,24.58,176.27,160.2,134.08,245.15,45.97,35.51
Red,PLA,229.86,914.63,2266.88,256.4,1153.78,624.81,51.06,170.14,576.57,241.15,851.24,23.19,162.47,148.64,131.36,232.78,45.97,33.64
Red,PLA,220.83,913.66,2265.94,254.64,1153.78,618.42,49.33,166.28,581.39,241.15,858.46,23.19,153.53,143.69,132.27,220.41,45.97,33.64
Red,PLA,204.41,911.72,2264.07,246.74,1152.21,604.22,51.06,166.83,565.71,241.63,902.83,23.19,175.46,156.07,132.27,258.65,45.97,34.58
Red,PLA,174.86,910.75,2263.13,254.64,1152.21,624.1,51.06,169.04,581.39,244.01,949.26,24.11,182.77,158.55,134.99,240.66,47.25,33.64
Red,PLA,183.06,910.75,2264.07,252.01,1154.56,613.45,50.48,165.72,570.54,244.01,1019.42,24.11,182.77,157.72,135.89,248.53,47.25,34.58
Red,PLA,160.08,909.78,2262.19,254.64,1152.21,622.68,52.78,172.91,578.98,248.79,1082.36,24.58,199.02,164.33,144.95,257.52,47.89,34.58
Red,PLA,156.8,910.75,2263.13,257.28,1152.21,627.65,52.78,173.46,581.39,250.22,1084.43,24.58,207.96,168.46,144.05,267.65,48.52,34.58
Red,PLA,158.44,910.75,2264.07,247.62,1152.99,604.22,50.48,165.72,568.13,249.27,1128.79,23.65,195.77,161.85,144.95,254.15,47.89,33.64
Red,PLA,157.62,910.75,2262.19,254.64,1152.21,622.68,52.2,172.35,587.42,248.79,1073.08,24.11,200.64,166.81,145.86,266.52,47.89,33.64
Red,PLA,192.09,912.69,2265,253.76,1156.12,618.42,47.61,161.31,568.13,236.85,825.44,24.58,164.9,142.03,122.3,196.8,47.89,33.64
Red,PLA,204.41,912.69,2261.26,256.4,1156.9,624.1,43.6,151.36,571.74,229.21,749.09,24.58,157.59,132.95,115.96,175.43,47.89,33.64
Red,PLA,202.77,912.69,2261.26,255.52,1156.9,622.68,43.6,150.81,570.54,229.69,748.06,24.58,156.78,132.12,115.96,175.43,47.89,33.64
Red,PLA,203.59,912.69,2262.19,254.64,1157.68,619.84,43.6,150.26,568.13,229.21,756.31,24.11,157.59,132.12,115.96,173.18,47.89,33.64
Red,PLA,204.41,912.69,2261.26,256.4,1157.68,624.1,43.02,149.7,570.54,227.3,769.73,24.58,160.03,132.95,115.06,173.18,47.89,33.64
Red,PLA,210.15,913.66,2263.13,248.5,1159.24,605.64,40.73,142.52,550.03,224.44,785.2,24.11,152.72,129.65,114.15,177.68,47.89,33.64
Red,PLA,199.48,914.63,2265.94,257.28,1161.58,625.52,41.88,147.49,571.74,226.35,774.88,24.58,160.84,132.95,115.06,170.93,47.89,33.64
Red,PLA,201.95,914.63,2265.94,257.28,1160.8,626.23,41.88,146.39,572.95,225.87,769.73,24.58,160.03,132.95,115.06,170.93,47.89,33.64
Red,PLA,193.74,913.66,2263.13,248.5,1159.24,604.93,40.73,141.97,548.83,226.82,807.9,23.65,155.97,128,115.06,166.44,47.89,32.71
Red,PLA,184.71,913.66,2265,253.76,1159.24,617.71,41.88,145.84,558.48,228.26,817.19,24.58,164.9,132.95,114.15,169.81,48.52,33.64
Red,PLA,180.6,913.66,2266.88,250.25,1164.7,607.77,40.73,140.87,529.53,226.82,929.65,24.11,170.59,129.65,113.24,164.19,48.52,32.71
Red,PLA,189.63,914.63,2270.62,254.64,1166.27,617.71,40.73,141.97,540.38,224.91,848.14,24.11,166.53,129.65,112.34,165.31,48.52,32.71
Red,PLA,171.57,913.66,2267.81,254.64,1163.14,618.42,43.02,148.05,535.56,231.12,937.91,25.04,179.52,134.6,114.15,169.81,49.16,33.64
Red,PLA,171.57,914.63,2268.75,257.28,1166.27,622.68,43.02,147.49,539.18,233.03,1030.77,25.04,193.33,138.73,116.87,174.31,49.16,33.64
Red,PLA,176.5,918.52,2273.43,253.76,1170.17,613.45,42.45,144.18,518.67,230.64,1175.22,25.04,210.39,143.69,118.68,195.67,49.16,34.58
Red,PLA,174.03,917.54,2267.81,260.79,1180.32,623.39,43.6,150.26,541.59,233.99,1064.82,25.97,203.89,141.21,116.87,181.05,49.16,33.64
Red,PLA,184.71,899.1,2232.23,256.4,1150.65,617,47.61,159.65,527.11,242.1,1405.32,26.43,261.57,160.2,135.89,268.77,50.44,33.64
Red,PLA,220.83,903.95,2231.29,253.76,1148.31,612.03,51.06,167.38,587.42,252.61,1887.17,26.9,304.62,180.02,190.25,431.83,51.72,34.58
Red,PLA,307.02,910.75,2227.55,248.5,1145.97,596.41,50.48,164.07,1077.15,261.21,2474.26,26.43,338.74,192.41,337.02,824.3,52.99,33.64
Red,PLA,436.73,919.49,2224.74,257.28,1142.85,619.13,55.64,179.54,2352.11,274.58,2649.67,28.75,378.54,213.05,542.67,1388.83,55.55,34.58
Red,PLA,414.56,915.6,2220.99,247.62,1138.94,597.83,54.5,174.01,2265.26,273.14,2731.18,27.82,377.73,211.4,505.52,1443.94,54.91,35.51
Red,PLA,485.16,920.46,2219.12,254.64,1136.6,614.16,58.51,183.95,3344.82,281.74,2764.2,28.75,384.23,216.35,712.08,1855.53,57.46,34.58
Red,PLA,495.01,919.49,2218.19,252.01,1136.6,607.06,57.94,182.3,3271.24,284.13,2787.93,28.75,384.23,215.53,736.54,1825.16,57.46,34.58
Red,PLA,501.58,920.46,2219.12,254.64,1136.6,614.16,59.66,185.61,3317.08,285.56,2803.41,29.21,385.86,218,741.98,1882.52,58.1,35.51
Red,PLA,499.12,920.46,2219.12,269.57,1137.38,649.66,62.53,195.56,3514.9,285.56,2911.75,30.61,406.16,229.57,739.26,1946.62,58.1,36.45
Red,PLA,500.76,920.46,2220.06,250.25,1137.38,602.09,57.37,180.64,3267.62,284.13,2930.32,28.75,379.36,217.18,742.88,1934.25,58.1,35.51
Red,PLA,508.15,921.43,2220.06,254.64,1137.38,612.74,57.94,183.4,3412.37,284.13,2821.98,28.75,383.42,218,755.57,1865.65,58.1,34.58
Red,PLA,515.54,919.49,2215.38,255.52,1136.6,614.16,58.51,184.51,3682.56,284.13,2816.82,28.75,398.04,221.31,759.19,1884.77,58.1,34.58
Red,PLA,517.18,918.52,2215.38,255.52,1137.38,614.16,58.51,185.06,3765.79,284.6,2826.11,28.75,399.66,221.31,770.97,1890.39,58.74,35.51
Red,PLA,535.24,920.46,2217.25,257.28,1136.6,617.71,61.95,188.93,4406.29,287.47,2738.41,29.21,380.17,211.4,906.86,2315.47,61.29,35.51
Red,PLA,435.91,914.63,2213.5,254.64,1133.48,614.16,62.53,187.82,4930.99,276.96,2823.01,28.29,392.35,217.18,1177.74,3136.4,57.46,34.58
Red,PLA,467.92,915.6,2213.5,251.13,1134.26,606.35,63.1,187.82,4848.97,278.4,2737.37,28.29,378.54,210.57,1156.91,3041.94,58.74,34.58
Red,PLA,467.1,915.6,2212.57,252.89,1133.48,611.32,62.53,187.27,4889.98,278.4,2742.53,28.29,381.79,212.22,1148.75,3011.58,58.74,34.58
Red,PLA,466.28,915.6,2211.63,267.81,1133.48,647.53,66.54,198.87,5167.41,278.87,2859.13,30.14,402.91,224.61,1146.04,3147.65,58.1,36.45
Red,PLA,470.39,916.57,2212.57,253.76,1134.26,613.45,62.53,188.37,4701.81,280.78,2709.52,28.75,375.29,208.92,1064.5,2791.16,58.74,34.58
Red,PLA,463.82,915.6,2212.57,250.25,1134.26,604.22,62.53,187.82,4596.87,280.31,2713.64,28.75,371.23,206.44,1062.69,2760.8,58.74,34.58
Red,PLA,444.12,913.66,2211.63,268.69,1135.04,648.24,65.97,198.32,4934.61,280.31,2873.57,30.14,406.16,226.26,1070.84,2914.86,58.1,36.45
Red,PLA,427.7,912.69,2210.69,254.64,1135.04,613.45,62.53,188.37,4573.95,279.83,2794.12,28.75,385.86,216.35,1063.59,2823.77,57.46,34.58
Red,PLA,441.65,911.72,2208.82,253.76,1135.04,612.74,62.53,188.37,4634.26,279.83,2763.17,28.75,381.79,213.05,1066.31,2754.05,57.46,34.58
Red,PLA,435.09,910.75,2208.82,249.37,1135.82,600.67,61.95,185.06,4666.83,279.35,2915.88,28.29,380.98,214.7,1112.52,3043.06,57.46,35.51
Red,PLA,452.33,912.69,2209.76,253.76,1135.82,610.61,63.1,188.93,4791.07,281.26,2806.51,28.75,380.17,213.88,1115.23,2902.49,58.1,34.58
Red,PLA,481.88,913.66,2207.89,251.13,1135.04,605.64,63.1,186.72,4902.04,279.83,2766.26,28.29,376.92,212.22,1165.06,3053.18,58.74,34.58
Red,PLA,398.97,906.86,2204.14,245.86,1133.48,592.15,63.1,183.95,4780.21,277.92,3232.64,27.36,408.6,232.04,1254.75,3355.69,56.19,33.64
Red,PLA,367.77,906.86,2207.89,245.86,1133.48,592.86,62.53,183.4,4864.65,275.05,3260.5,27.36,424.03,242.78,1290.08,3686.31,56.19,34.58
Red,PLA,427.7,905.89,2198.52,251.13,1133.48,605.64,65.97,191.69,5089,279.35,2997.39,28.75,408.6,231.22,1291.9,3482.77,57.46,34.58
Red,PLA,426.06,907.83,2202.27,251.13,1133.48,605.64,65.4,190.58,4998.54,278.4,2991.2,28.75,405.35,231.22,1287.37,3485.02,57.46,34.58
Red,PLA,424.41,909.78,2206.01,248.5,1134.26,599.96,63.68,186.16,4974.41,277.92,3126.36,27.82,408.6,232.87,1289.18,3675.07,57.46,35.51
Red,PLA,418.67,909.78,2206.01,251.13,1134.26,604.93,64.25,187.82,5130.01,277.44,2988.1,27.82,410.22,231.22,1292.8,3496.26,57.46,34.58
Red,PLA,403.07,907.83,2206.01,249.37,1135.04,601.38,63.68,186.16,5148.11,276.01,3128.43,27.36,412.66,230.39,1305.48,3444.53,56.82,33.64
Red,PLA,429.34,909.78,2206.95,245.86,1134.26,592.86,63.1,183.95,4952.7,275.05,3107.79,27.82,396.42,227.09,1307.3,3699.81,57.46,34.58
Red,PLA,421.13,908.81,2204.14,245.86,1133.48,593.57,63.68,185.06,4992.51,276.96,3142.87,27.36,402.1,227.09,1313.64,3450.15,57.46,33.64
Red,PLA,351.35,902.98,2203.2,244.98,1133.48,592.15,63.68,184.51,4988.89,273.14,3488.53,27.36,457.34,258.47,1350.78,3939.34,55.55,34.58
Red,PLA,359.56,902.98,2202.27,252.89,1135.04,609.19,64.25,188.93,4955.11,273.62,3441.06,27.82,477.65,266.73,1307.3,3597.47,55.55,33.64
Red,PLA,335.76,899.1,2199.46,245.86,1134.26,591.44,63.1,183.95,4922.55,273.14,3557.66,27.36,456.53,255.99,1297.33,3619.96,54.91,33.64
Red,PLA,375.98,901.04,2198.52,252.89,1132.7,609.19,64.82,189.48,5174.64,273.62,3291.45,27.82,461.4,257.64,1336.29,3691.93,56.19,34.58
Red,PLA,382.55,901.04,2195.71,249.37,1132.7,601.38,64.82,187.82,5131.22,274.1,3291.45,27.82,447.59,251.04,1337.19,3654.82,56.19,33.64
Red,PLA,408,903.95,2197.59,249.37,1133.48,600.67,64.82,187.27,5208.42,275.05,3383.28,27.82,446.78,248.56,1335.38,3576.11,56.82,33.64
Red,PLA,421.95,903.95,2196.65,252.01,1132.7,607.77,65.97,191.69,5257.87,275.05,3264.63,28.75,449.22,251.04,1334.48,3668.32,56.82,34.58
Red,PLA,428.52,904.92,2197.59,251.13,1133.48,603.51,64.82,188.37,5208.42,275.05,3203.75,28.29,440.28,246.08,1324.51,3616.59,56.82,33.64
Red,PLA,432.62,902.98,2194.78,246.74,1132.7,593.57,64.25,185.61,5113.13,275.53,3317.25,27.82,430.53,241.95,1324.51,3561.49,57.46,33.64
Red,PLA,421.95,899.1,2187.29,253.76,1131.14,611.32,66.54,191.69,5291.65,274.58,3200.65,28.75,442.72,248.56,1326.32,3676.19,56.82,34.58
Red,PLA,425.24,899.1,2186.35,253.76,1131.14,610.61,66.54,191.69,5227.72,274.58,3225.42,28.75,445.15,251.04,1320.89,3630.08,57.46,34.58
Red,PLA,420.31,900.07,2189.16,246.74,1131.92,592.15,64.25,186.16,4950.29,275.53,3364.71,27.82,433.78,244.43,1290.99,3474.89,56.82,33.64
Red,PLA,251.2,889.39,2193.84,255.52,1134.26,612.74,64.82,190.58,4262.75,275.05,3427.65,28.29,469.52,266.73,1129.73,3179.14,54.27,34.58
Red,PLA,266.8,888.42,2198.52,273.96,1138.16,651.79,56.79,181.19,619.99,265.03,2597.05,28.29,240.45,176.72,655.01,268.77,52.99,35.51
Red,PLA,187.99,884.53,2215.38,259.91,1151.43,617.71,49.91,164.07,598.28,235.42,771.79,25.51,158.4,138.73,121.4,193.42,47.89,33.64
Red,PLA,209.33,885.5,2216.31,257.28,1151.43,612.74,49.91,164.07,588.63,233.51,732.58,25.51,152.72,134.6,119.59,191.18,47.25,33.64
White,PLA,315.23,835.01,2217.25,313.47,1229.5,615.58,86.05,207.16,2319.54,275.53,2786.9,27.36,419.16,266.73,565.32,1176.29,52.36,33.64
White,PLA,311.13,830.16,2211.63,319.62,1221.69,622.68,87.2,209.92,2366.59,274.58,2683.72,27.82,423.22,269.2,569.85,1175.17,52.99,33.64
White,PLA,312.77,827.25,2206.01,339.82,1213.1,661.02,93.51,224.83,2909.38,274.58,2851.9,29.68,468.71,294.8,616.96,1418.07,53.63,35.51
White,PLA,335.76,824.33,2190.1,315.23,1192.81,616.29,91.21,215.99,3437.7,279.83,2915.88,28.29,475.21,298.11,733.83,1545.15,54.91,33.64
White,PLA,350.53,822.39,2176.05,314.35,1184.22,613.45,92.93,219.31,3464.24,282.22,2967.47,28.75,477.65,299.76,755.57,1559.77,54.91,34.58
White,PLA,345.61,823.36,2183.54,315.23,1187.34,613.45,91.79,217.65,2709.15,281.26,2812.7,28.75,464.65,293.15,613.33,1271.88,54.91,33.64
White,PLA,348.89,823.36,2185.41,309.08,1188.12,604.93,91.21,216.55,2829.77,281.26,2728.09,28.75,444.34,277.46,552.63,1276.38,54.91,33.64
White,PLA,376.8,825.3,2187.29,305.57,1191.25,595.7,88.34,210.47,2347.29,281.26,2744.6,27.82,419.97,263.42,542.67,1073.96,55.55,32.71
White,PLA,367.77,828.22,2200.4,320.5,1202.96,622.68,90.64,215.44,1993.87,278.4,2439.18,28.75,410.22,255.99,451.17,878.28,54.91,34.58
White,PLA,322.62,830.16,2221.93,320.5,1221.69,617.71,87.2,207.71,1563.25,272.67,2299.89,28.29,375.29,238.65,348.79,721.97,53.63,34.58
White,PLA,299.63,829.19,2223.8,326.65,1227.94,626.94,84.9,203.29,1459.51,268.37,2229.73,27.82,368.8,234.52,350.61,644.37,52.99,33.64
White,PLA,296.35,829.19,2222.87,326.65,1227.94,627.65,87.2,207.71,1651.3,267.89,2268.94,28.29,379.36,240.3,361.48,736.59,52.99,33.64
White,PLA,337.4,826.28,2194.78,322.25,1206.86,621.26,88.92,212.13,2554.75,274.1,2574.35,28.75,406.98,253.51,559.88,1107.69,54.91,33.64
White,PLA,316.05,827.25,2206.01,319.62,1218.57,612.03,86.62,206.05,2584.91,270.28,2642.45,28.29,398.85,249.38,552.63,1216.78,54.27,34.58
White,PLA,346.43,825.3,2183.54,319.62,1200.61,614.87,90.06,214.34,3698.24,276.49,2701.26,29.21,411.85,255.99,770.06,1555.27,55.55,34.58
White,PLA,362.85,823.36,2176.99,311.72,1189.68,604.93,90.64,214.89,4172.28,277.44,2737.37,29.21,408.6,253.51,861.57,1705.96,56.19,34.58
White,PLA,362.02,823.36,2173.24,308.21,1190.47,599.25,88.92,211.02,4156.6,277.92,2850.87,28.29,405.35,251.04,862.47,1664.35,56.19,33.64
White,PLA,362.85,823.36,2172.3,312.6,1190.47,605.64,90.06,213.78,4267.57,278.4,2754.91,28.75,410.22,254.34,876.97,1717.21,56.19,34.58
White,PLA,351.35,823.36,2176.99,312.6,1195.15,605.64,91.21,215.44,4096.29,278.4,2721.9,29.21,409.41,254.34,851.6,1693.59,56.19,34.58
White,PLA,350.53,825.3,2183.54,305.57,1198.27,591.44,88.92,211.58,4446.09,278.4,2836.43,28.75,401.29,249.38,825.33,1779.06,56.19,33.64
White,PLA,389.94,822.39,2160.13,312.6,1181.88,606.35,91.79,218.2,4745.23,281.74,2741.5,29.21,412.66,255.16,939.48,1822.91,57.46,34.58
White,PLA,385.83,822.39,2159.2,313.47,1181.88,607.77,92.36,218.76,4570.33,282.22,2754.91,29.21,407.79,254.34,924.08,1809.42,57.46,34.58
White,PLA,343.14,825.3,2187.29,309.96,1202.96,595.7,87.77,208.81,3552.29,276.49,2787.93,28.29,399.66,247.73,721.14,1476.55,55.55,33.64
White,PLA,387.47,822.39,2162.94,307.33,1183.44,595.7,90.64,214.34,4456.95,281.26,2836.43,29.21,406.16,252.69,905.96,1855.53,57.46,35.51
White,PLA,426.06,815.59,2123.62,304.69,1155.34,596.41,95.8,224.83,6143.23,288.9,2770.39,30.14,407.79,254.34,1200.39,2375.07,60.66,35.51
White,PLA,434.27,811.71,2104.89,293.28,1141.29,576.53,94.65,221.52,6636.57,291.77,2778.65,29.68,384.23,237.82,1339,2592.11,62.57,34.58
White,PLA,435.09,811.71,2104.89,301.18,1142.85,592.15,97.52,227.6,6810.27,290.81,2664.12,30.14,394.79,245.26,1321.79,2679.83,62.57,35.51
White,PLA,436.73,811.71,2103.95,292.4,1141.29,575.82,95.23,222.07,6661.9,290.81,2750.79,29.68,384.23,240.3,1326.32,2774.29,62.57,36.45
White,PLA,435.91,809.77,2097.4,313.47,1135.82,620.55,102.68,239.75,7277.07,291.29,2722.93,32,408.6,252.69,1338.1,2806.91,63.21,37.38
White,PLA,420.31,817.54,2131.11,306.45,1162.36,597.83,95.23,223.73,5932.14,287.95,2778.65,29.68,410.22,254.34,1159.63,2288.48,60.02,34.58
White,PLA,244.63,834.04,2261.26,352.11,1263.84,659.6,74,182.85,843.14,255.47,2017.18,25.97,218.52,172.59,281.75,218.16,51.72,32.71
White,PLA,234.78,849.58,2358.64,354.74,1306.78,663.86,72.28,187.27,862.44,242.1,871.87,25.51,188.46,165.98,148.58,208.04,48.52,33.64
White,PLA,231.5,846.67,2336.16,339.82,1283.36,637.59,72.28,187.27,897.42,251.65,1123.63,25.04,217.7,185.8,169.41,247.4,48.52,32.71
White,PLA,234.78,843.75,2314.63,348.6,1266.97,656.05,77.44,199.97,991.51,257.86,1317.61,25.97,262.38,214.7,196.59,323.87,49.16,33.64
White,PLA,244.63,841.81,2299.65,336.3,1261.5,634.04,78.59,197.21,1073.53,261.68,1700.41,25.97,313.56,236.17,241.89,435.21,50.44,32.71
White,PLA,244.63,841.81,2298.71,345.96,1262.28,651.79,81.46,203.84,1145.9,263.12,1837.64,26.9,335.49,249.38,260.92,492.56,50.44,33.64
White,PLA,247.92,841.81,2295.9,345.08,1263.06,649.66,82.03,203.29,1156.76,263.12,1864.47,26.9,341.18,250.21,262.73,498.18,50.44,33.64
White,PLA,252.84,837.93,2277.17,338.06,1255.26,638.3,83.18,202.74,1381.11,266.46,2315.37,27.36,385.04,258.47,330.67,656.74,51.72,33.64
White,PLA,252.84,837.93,2276.24,332.79,1254.48,626.94,82.61,200.53,1375.08,266.46,2411.32,27.36,380.17,255.99,338.83,702.85,51.72,34.58
White,PLA,252.84,837.93,2277.17,338.06,1255.26,637.59,84.33,205.5,1400.41,266.46,2325.68,27.82,385.86,257.64,337.92,673.61,51.72,33.64
White,PLA,252.84,837.93,2277.17,341.57,1256.04,645.4,84.33,205.5,1383.52,265.98,2315.37,27.82,391.54,262.6,329.77,636.5,51.72,33.64
White,PLA,253.66,838.9,2280.92,330.16,1256.04,624.81,81.46,197.76,1300.3,265.5,2352.51,26.9,375.29,255.16,319.8,597.14,51.72,32.71
White,PLA,254.48,838.9,2279.05,341.57,1256.82,646.11,84.33,204.95,1335.28,265.98,2249.33,27.82,389.1,264.25,318.9,616.26,51.72,33.64
White,PLA,253.66,839.87,2282.79,331.04,1259.16,624.1,81.46,197.76,1224.3,265.03,2223.54,26.9,363.92,255.99,300.78,608.39,51.72,34.58
White,PLA,252.84,841.81,2293.09,337.18,1263.06,634.75,80.31,198.87,1116.95,263.59,2026.46,26.43,333.87,245.26,269.98,501.55,51.08,34.58
White,PLA,242.17,842.78,2306.2,343.33,1266.19,644.69,80.31,201.63,1083.18,261.21,1704.54,26.43,315.18,239.48,240.98,431.83,50.44,33.64
White,PLA,239.71,843.75,2309.01,339.82,1266.19,637.59,78.02,197.21,1059.05,260.73,1690.09,25.97,303,237,236.45,448.7,49.8,33.64
White,PLA,235.6,843.75,2309.95,347.72,1263.84,652.5,78.02,201.08,1072.32,259.3,1536.36,25.97,294.06,236.17,228.3,421.71,49.16,33.64
White,PLA,233.96,842.78,2307.14,334.55,1260.72,629.07,74.58,193.35,1026.49,258.82,1604.45,25.04,280.25,227.09,231.93,405.97,49.16,32.71
White,PLA,231.5,844.72,2321.18,345.08,1270.87,646.82,74,193.9,960.14,255.95,1262.93,25.04,242.07,204.79,191.16,296.88,49.16,32.71
White,PLA,231.5,847.64,2336.16,347.72,1281.02,648.95,72.28,188.93,910.69,252.13,1168,25.04,214.45,189.1,177.57,264.27,48.52,33.64
White,PLA,240.53,851.52,2362.38,359.13,1302.88,668.12,71.71,188.93,904.66,245.45,941,25.04,199.02,179.19,158.54,230.54,47.89,32.71
White,PLA,264.34,856.37,2382.04,360.01,1329.42,665.99,68.84,177.33,850.38,236.37,840.92,24.58,177.09,161.85,147.67,201.3,47.89,31.77
White,PLA,265.98,856.37,2380.17,368.79,1331.76,681.61,70.56,180.09,862.44,233.99,849.17,25.51,181.96,164.33,145.86,202.42,47.89,32.71
White,PLA,244.63,848.61,2342.72,347.72,1320.05,646.11,74,178.43,834.7,237.81,1191.73,25.97,240.45,179.19,153.11,235.03,49.16,32.71
White,PLA,234.78,839.87,2293.09,336.3,1291.17,630.49,79.74,189.48,1120.57,248.31,1783.99,26.9,327.37,214.7,206.56,468.94,51.08,32.71
White,PLA,257.77,833.07,2248.15,329.28,1257.6,621.26,82.61,195.56,1484.85,260.73,2343.23,27.36,359.86,228.74,353.32,672.49,52.99,32.71
White,PLA,259.41,833.07,2245.34,335.43,1255.26,633.33,85.47,202.74,1554.81,261.21,2269.97,28.29,368.8,235.35,360.57,696.1,52.99,33.64
White,PLA,247.92,835.01,2257.51,341.57,1264.63,641.85,82.61,196.66,1215.86,257.86,2109.01,27.82,345.24,223.79,298.06,513.92,52.36,33.64
White,PLA,242.99,835.01,2264.07,339.82,1269.31,639.01,82.03,195.56,1170.02,255.95,2036.78,27.82,338.74,222.13,268.16,490.31,52.36,33.64
White,PLA,244.63,835.01,2262.19,342.45,1268.53,643.27,82.61,197.21,1177.26,256.43,2037.81,27.82,341.18,223.79,269.98,486.94,52.36,33.64
White,PLA,267.62,833.07,2239.72,339.82,1251.35,641.85,86.62,204.95,1660.95,263.12,2298.86,28.75,379.36,239.48,374.16,736.59,52.99,34.58
White,PLA,262.69,833.07,2243.47,327.52,1253.7,618.42,83.75,197.21,1549.98,262.16,2363.86,27.82,364.73,233.69,366.01,738.84,52.99,34.58
White,PLA,255.31,833.07,2248.15,327.52,1257.6,618.42,82.03,194.45,1454.69,260.25,2339.1,27.36,359.05,229.57,349.7,660.12,52.99,32.71
